[2024-12-11 08:10:20] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-12-11 08:10:20] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-12-11 08:10:20] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-12-11 08:10:20] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-12-11 08:10:20] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-12-11 08:10:20] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-12-11 08:10:21] [class-ss-setup-task.php:33] Creating archive directory: D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620\
[2024-12-11 08:10:21] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/automospeed1/
[2024-12-11 08:10:21] [class-ss-setup-task.php:116] File D:\xampp\htdocs\automospeed1/robots.txt exists; adding to queue as: D:/xampp/htdocs/automospeed1/robots.txt
[2024-12-11 08:10:21] [class-yoast-integration.php:86] Adding sitemap URL to queue: http://localhost/automospeed1/sitemap.xml
[2024-12-11 08:10:21] [class-yoast-integration.php:86] Adding sitemap URL to queue: http://localhost/automospeed1/sitemap_index.xml
[2024-12-11 08:11:28] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-11 08:11:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\LENOVO\AppData\Local\Temp/67594930ad49c-CA6kBa.tmp
[2024-12-11 08:11:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/automospeed1/wp-content/plugins/elementor/assets/js/packages/env/env.js?simply_static_page=7698
[2024-12-11 08:11:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/automospeed1/wp-content/plugins/elementor/assets/js/packages/env/env.js?simply_static_page=7698
[2024-12-11 08:11:28] [class-ss-url-fetcher.php:103] Filesize: 1215 bytes
[2024-12-11 08:11:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-11 08:11:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/env/env.js
[2024-12-11 08:11:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\LENOVO\AppData\Local\Temp/67594930ad49c-CA6kBa.tmp to D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620/wp-content/plugins/elementor/assets/js/packages/env/env.js
[2024-12-11 08:11:28] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-11 08:11:28] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-11 08:11:28] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-11 08:11:28] [class-ss-page.php:119] Checking Content Identical:a30fd8e0c1f3259ee729fd5b8b01933d38fd7892===. Value: FALSE
[2024-12-11 08:11:28] [class-ss-fetch-urls-task.php:72] URL: http://localhost/automospeed1/wp-content/plugins/elementor/assets/js/packages/env/env.js.LICENSE.txt
[2024-12-11 08:11:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:13; Total: 649
[2024-12-11 08:11:28] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-11 08:11:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\LENOVO\AppData\Local\Temp/67594930c0b4a-k4oolD.tmp
[2024-12-11 08:11:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/automospeed1/wp-content/plugins/elementor/assets/js/packages/env/env.js.LICENSE.txt?simply_static_page=7699
[2024-12-11 08:11:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/automospeed1/wp-content/plugins/elementor/assets/js/packages/env/env.js.LICENSE.txt?simply_static_page=7699
[2024-12-11 08:11:28] [class-ss-url-fetcher.php:103] Filesize: 173 bytes
[2024-12-11 08:11:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-12-11 08:11:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/env/env.js.LICENSE.txt
[2024-12-11 08:11:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\LENOVO\AppData\Local\Temp/67594930c0b4a-k4oolD.tmp to D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620/wp-content/plugins/elementor/assets/js/packages/env/env.js.LICENSE.txt
[2024-12-11 08:11:28] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-11 08:11:28] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-11 08:11:28] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-11 08:11:28] [class-ss-page.php:119] Checking Content Identical:ea5bf908ad3751fe94b5a8e36a00ba1168c7f377===. Value: FALSE
[2024-12-11 08:11:28] [class-ss-fetch-urls-task.php:72] URL: http://localhost/automospeed1/wp-content/plugins/elementor/assets/js/packages/env/env.min.js
[2024-12-11 08:11:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:12; Total: 649
[2024-12-11 08:11:28] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-11 08:11:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\LENOVO\AppData\Local\Temp/67594930cbca4-PyeOXj.tmp
[2024-12-11 08:11:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/automospeed1/wp-content/plugins/elementor/assets/js/packages/env/env.min.js?simply_static_page=7700
[2024-12-11 08:11:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/automospeed1/wp-content/plugins/elementor/assets/js/packages/env/env.min.js?simply_static_page=7700
[2024-12-11 08:11:28] [class-ss-url-fetcher.php:103] Filesize: 1154 bytes
[2024-12-11 08:11:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-11 08:11:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/env/env.min.js
[2024-12-11 08:11:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\LENOVO\AppData\Local\Temp/67594930cbca4-PyeOXj.tmp to D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620/wp-content/plugins/elementor/assets/js/packages/env/env.min.js
[2024-12-11 08:11:28] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-11 08:11:28] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-11 08:11:28] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-11 08:11:28] [class-ss-page.php:119] Checking Content Identical:a84cf2fa3ce82b8b2d842c1b5749fdc0b61a642e===. Value: FALSE
[2024-12-11 08:11:28] [class-ss-fetch-urls-task.php:72] URL: http://localhost/automospeed1/wp-content/plugins/elementor/assets/js/packages/env/env.strings.js
[2024-12-11 08:11:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:11; Total: 649
[2024-12-11 08:11:28] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-11 08:11:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\LENOVO\AppData\Local\Temp/67594930de38d-OvX508.tmp
[2024-12-11 08:11:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/automospeed1/wp-content/plugins/elementor/assets/js/packages/env/env.strings.js?simply_static_page=7701
[2024-12-11 08:11:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/automospeed1/wp-content/plugins/elementor/assets/js/packages/env/env.strings.js?simply_static_page=7701
[2024-12-11 08:11:28] [class-ss-url-fetcher.php:103] Filesize: 1 bytes
[2024-12-11 08:11:28] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-11 08:11:28] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/env/env.strings.js
[2024-12-11 08:11:28] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\LENOVO\AppData\Local\Temp/67594930de38d-OvX508.tmp to D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620/wp-content/plugins/elementor/assets/js/packages/env/env.strings.js
[2024-12-11 08:11:28] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-11 08:11:28] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-11 08:11:28] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-11 08:11:28] [class-ss-page.php:119] Checking Content Identical:b858cb282617fb0956d960215c8e84d1ccf909c6===. Value: FALSE
[2024-12-11 08:11:28] [class-ss-fetch-urls-task.php:72] URL: http://localhost/automospeed1/wp-content/plugins/elementor/assets/js/packages/icons/icons.asset.php
[2024-12-11 08:11:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:10; Total: 649
[2024-12-11 08:11:28] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://localhost/automospeed1/wp-content/plugins/elementor/assets/js/packages/icons/icons.asset.php
[2024-12-11 08:11:28] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-12-11 08:11:28] [class-ss-fetch-urls-task.php:72] URL: http://localhost/automospeed1/wp-content/plugins/elementor/assets/js/packages/icons/icons.js
[2024-12-11 08:11:28] [class-ss-task.php:58] [PAGES STATUS] Remaining:9; Total: 649
[2024-12-11 08:11:28] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-11 08:11:28] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\LENOVO\AppData\Local\Temp/67594930e7037-j6nIB1.tmp
[2024-12-11 08:11:28] [class-ss-page-handler.php:38] URL Prepared:http://localhost/automospeed1/wp-content/plugins/elementor/assets/js/packages/icons/icons.js?simply_static_page=7703
[2024-12-11 08:11:28] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/automospeed1/wp-content/plugins/elementor/assets/js/packages/icons/icons.js?simply_static_page=7703
[2024-12-11 08:11:29] [class-ss-url-fetcher.php:103] Filesize: 142076 bytes
[2024-12-11 08:11:29] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-11 08:11:29] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/icons/icons.js
[2024-12-11 08:11:29] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\LENOVO\AppData\Local\Temp/67594930e7037-j6nIB1.tmp to D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620/wp-content/plugins/elementor/assets/js/packages/icons/icons.js
[2024-12-11 08:11:29] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-11 08:11:29] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-11 08:11:29] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-11 08:11:29] [class-ss-page.php:119] Checking Content Identical:f81aadb2145d6a267b94ca392f0c50ea2caf5e98===. Value: FALSE
[2024-12-11 08:11:29] [class-ss-fetch-urls-task.php:72] URL: http://localhost/automospeed1/wp-content/plugins/elementor/assets/js/packages/icons/icons.js.LICENSE.txt
[2024-12-11 08:11:29] [class-ss-task.php:58] [PAGES STATUS] Remaining:8; Total: 649
[2024-12-11 08:11:29] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-11 08:11:29] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\LENOVO\AppData\Local\Temp/675949312d4eb-5wlFOA.tmp
[2024-12-11 08:11:29] [class-ss-page-handler.php:38] URL Prepared:http://localhost/automospeed1/wp-content/plugins/elementor/assets/js/packages/icons/icons.js.LICENSE.txt?simply_static_page=7704
[2024-12-11 08:11:29] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/automospeed1/wp-content/plugins/elementor/assets/js/packages/icons/icons.js.LICENSE.txt?simply_static_page=7704
[2024-12-11 08:11:29] [class-ss-url-fetcher.php:103] Filesize: 472 bytes
[2024-12-11 08:11:29] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-12-11 08:11:29] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/icons/icons.js.LICENSE.txt
[2024-12-11 08:11:29] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\LENOVO\AppData\Local\Temp/675949312d4eb-5wlFOA.tmp to D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620/wp-content/plugins/elementor/assets/js/packages/icons/icons.js.LICENSE.txt
[2024-12-11 08:11:29] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-11 08:11:29] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-11 08:11:29] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-11 08:11:29] [class-ss-page.php:119] Checking Content Identical:dc6bb04e480e029cf2b2888e0f35c8d62510a48d===. Value: FALSE
[2024-12-11 08:11:29] [class-ss-fetch-urls-task.php:72] URL: http://localhost/automospeed1/wp-content/plugins/elementor/assets/js/packages/icons/icons.min.js
[2024-12-11 08:11:29] [class-ss-task.php:58] [PAGES STATUS] Remaining:7; Total: 649
[2024-12-11 08:11:29] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-11 08:11:29] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\LENOVO\AppData\Local\Temp/675949313a048-TFQ5HB.tmp
[2024-12-11 08:11:29] [class-ss-page-handler.php:38] URL Prepared:http://localhost/automospeed1/wp-content/plugins/elementor/assets/js/packages/icons/icons.min.js?simply_static_page=7705
[2024-12-11 08:11:29] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/automospeed1/wp-content/plugins/elementor/assets/js/packages/icons/icons.min.js?simply_static_page=7705
[2024-12-11 08:11:29] [class-ss-url-fetcher.php:103] Filesize: 141750 bytes
[2024-12-11 08:11:29] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-11 08:11:29] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/icons/icons.min.js
[2024-12-11 08:11:29] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\LENOVO\AppData\Local\Temp/675949313a048-TFQ5HB.tmp to D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620/wp-content/plugins/elementor/assets/js/packages/icons/icons.min.js
[2024-12-11 08:11:29] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-11 08:11:29] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-11 08:11:29] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-11 08:11:29] [class-ss-page.php:119] Checking Content Identical:6f883e9c4564d2a7654459b6bf12848b68e8ab18===. Value: FALSE
[2024-12-11 08:11:29] [class-ss-fetch-urls-task.php:72] URL: http://localhost/automospeed1/wp-content/plugins/elementor/assets/js/packages/icons/icons.strings.js
[2024-12-11 08:11:29] [class-ss-task.php:58] [PAGES STATUS] Remaining:6; Total: 649
[2024-12-11 08:11:29] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-11 08:11:29] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\LENOVO\AppData\Local\Temp/675949315dc99-N83DGz.tmp
[2024-12-11 08:11:29] [class-ss-page-handler.php:38] URL Prepared:http://localhost/automospeed1/wp-content/plugins/elementor/assets/js/packages/icons/icons.strings.js?simply_static_page=7706
[2024-12-11 08:11:29] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/automospeed1/wp-content/plugins/elementor/assets/js/packages/icons/icons.strings.js?simply_static_page=7706
[2024-12-11 08:11:29] [class-ss-url-fetcher.php:103] Filesize: 1 bytes
[2024-12-11 08:11:29] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-11 08:11:29] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/icons/icons.strings.js
[2024-12-11 08:11:29] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\LENOVO\AppData\Local\Temp/675949315dc99-N83DGz.tmp to D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620/wp-content/plugins/elementor/assets/js/packages/icons/icons.strings.js
[2024-12-11 08:11:29] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-11 08:11:29] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-11 08:11:29] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-11 08:11:29] [class-ss-page.php:119] Checking Content Identical:b858cb282617fb0956d960215c8e84d1ccf909c6===. Value: FALSE
[2024-12-11 08:11:29] [class-ss-fetch-urls-task.php:72] URL: http://localhost/automospeed1/wp-content/plugins/elementor/assets/js/packages/locations/locations.asset.php
[2024-12-11 08:11:29] [class-ss-task.php:58] [PAGES STATUS] Remaining:5; Total: 649
[2024-12-11 08:11:29] [class-ss-fetch-urls-task.php:79] Excludable found: URL: http://localhost/automospeed1/wp-content/plugins/elementor/assets/js/packages/locations/locations.asset.php
[2024-12-11 08:11:29] [class-ss-fetch-urls-task.php:89] Skipping URL because it is no-save and no-follow
[2024-12-11 08:11:29] [class-ss-fetch-urls-task.php:72] URL: http://localhost/automospeed1/wp-content/plugins/elementor/assets/js/packages/locations/locations.js
[2024-12-11 08:11:29] [class-ss-task.php:58] [PAGES STATUS] Remaining:4; Total: 649
[2024-12-11 08:11:29] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-11 08:11:29] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\LENOVO\AppData\Local\Temp/67594931652c2-yZxSQu.tmp
[2024-12-11 08:11:29] [class-ss-page-handler.php:38] URL Prepared:http://localhost/automospeed1/wp-content/plugins/elementor/assets/js/packages/locations/locations.js?simply_static_page=7708
[2024-12-11 08:11:29] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/automospeed1/wp-content/plugins/elementor/assets/js/packages/locations/locations.js?simply_static_page=7708
[2024-12-11 08:11:29] [class-ss-url-fetcher.php:103] Filesize: 1845 bytes
[2024-12-11 08:11:29] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-12-11 08:11:29] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/locations/locations.js
[2024-12-11 08:11:29] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\LENOVO\AppData\Local\Temp/67594931652c2-yZxSQu.tmp to D:\xampp\htdocs\automospeed1/wp-content/uploads\simply-static\temp-files/simply-static-1-1733904620/wp-content/plugins/elementor/assets/js/packages/locations/locations.js
[2024-12-11 08:11:29] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-11 08:11:29] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-11 08:11:29] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-11 08:11:29] [class-ss-page.php:119] Checking Content Identical:7d309ea679e60c54a815241c0e5d8231ae2f90f4===. Value: FALSE
[2024-12-11 08:11:29] [class-ss-fetch-urls-task.php:72] URL: http://localhost/automospeed1/wp-content/plugins/elementor/assets/js/packages/locations/locations.js.LICENSE.txt
[2024-12-11 08:11:29] [class-ss-task.php:58] [PAGES STATUS] Remaining:3; Total: 649
[2024-12-11 08:11:29] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-11 08:11:29] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\LENOVO\AppData\Local\Temp/67594931774e4-aFAxXn.tmp
[2024-12-11 08:11:29] [class-ss-page-handler.php:38] URL Prepared:http://localhost/automospeed1/wp-content/plugins/elementor/assets/js/packages/locations/locations.js.LICENSE.txt?simply_static_page=7709
